,book_idx,excerpt_idx,segment_idx,segment_1,segment_2,seg1_pos,seg2_pos,distance_bin,present_seg1_first
128,69087,18,0,"*At the moment it is still intact.” “Where is this money? In his desk?” “No, he always kept his cash*","*Then, after a minute’s silence, he took something from his pocket and handed it to me. “See, my friend, I*",6319,7831,2500,1
129,69087,19,0,"*Poirot came in practically the minute after he left.” “Came in here?” “No, to his own house.” “How do you*","*“I don’t quite understand, you know——” Poirot smiled admiringly at her. “It is not necessary that you should,” he said.*",2267,4469,2500,0
130,69087,20,0,"*“Jump in, inspector,” I said, opening the door of the car. “We’ll go up to The Larches together, and acquaint*",*It is very good what you have done there. You are a man quick to think and to act.” “I’m*,4209,6027,2500,0
131,69087,21,0,"*The two voices, one rough and coarse, the other painfully ladylike—were strangely the same in timbre. It was of Miss*","*“To-night, at my house, I desire to have a little conference. You will attend, will you not?” “Certainly,” I said.*",6152,8622,2500,1
132,69087,22,0,*Rum story. Some of us would do it if we could.” “Any one would think you were creaking at the*,"*I think not. Nor do you tell your excellent sister everything either, is it not so? Before showing my empty*",1852,3661,2500,0
133,69087,23,0,"*“Didn’t you? Oh, he told me all about it. Poor lad. It’s a great grief to all the family. They’ve*","*I asked. “My dear doctor, you know what girls are nowadays. So easily acted on by suggestion. You, of course,*",5378,6552,2500,0
134,69087,24,0,"*If I am to save him, I must know all there is to know—even if it should seem to make*","*Poirot sprang from his chair. I had a moment’s terror that he was going to embrace me French fashion, but*",4044,6316,2500,1
135,69087,25,0,*It was then that I saw Flora. She was moving along the path we had just left and she was*,"*“How was that?” “I strolled out on the terrace——” “Pardon me, what time was this?” “About half-past nine. I was*",8637,9957,2500,0
136,69087,26,0,"*said Miss Ganett. She looked down at her counters. “After all, I’m up, so far.” Caroline, who was considerably down,*","*With no sign of confusion, he produced it from his pocket. Poirot took the slim, green-covered book and perused the*",217,2050,2500,1
137,69087,27,0,"*“It can’t be,” he said. “I’m mad even to think of such a thing. No, I won’t even admit to*","*“Me, sir? Oh! no indeed, sir. I wouldn’t dream of doing such a thing.” “Do you mean to say it’s*",6951,8633,2500,1
138,69087,28,0,"*“I think that is all,” he said thoughtfully. “Ought I——” she hesitated. “Ought I to tell all this to Inspector*","*“You will come with me, doctor? And perhaps later Miss Caroline will give us some tea.” “Delighted,” said Caroline. “Won’t*",2780,4055,2500,1
139,69087,29,0,*It lay where you dropped it in the summer-house that night.” Charles Kent looked at him uncertainly. “You seem to*,"*“_Mon ami_,” said Poirot apologetically, “as I told you at the time, one must say something.” The inspector rose. “There’s*",5859,8040,2500,1
140,69087,30,0,"*“This the way to Fernly Park, mister?” asked the stranger in a hoarse voice. I looked at him. He was*",*We ought to get hold of _him_ without much difficulty. No suspicious strangers been hanging about anywhere?” “Oh!” I said*,280,2248,2500,0
141,69087,31,0,"*“You seem very grumpy, James. It must be your liver. A blue pill, I think, to-night.” To see me in*","*“I can’t find any one who saw him at the station that night,” continued the inspector. “And yet he’s well*",76,1267,2500,0
142,69087,32,0,"*As her income was a large one, and she lived very quietly after her husband’s death, it seems certain that*","*I listened for a minute or two, then replied briefly. Replacing the receiver, I went back into the drawing-room. “Poirot,”*",3652,5384,2500,1
143,69087,33,0,"*She returned in a moment or two, ushering in Poirot, and then retired again, shutting the door with a bang.*","*It was then just on half-past nine, as I tell you.” Poirot nodded again. He made a note or two*",6759,8754,2500,0
144,69087,34,0,*. . . . . . . .. . . . . SUMMER . +---+ HOUSE . | |LODGE -----------------+*,"*he asked. “I don’t know,” I said. “I can’t say I remember noticing it—but, of course, it may have been*",7135,9560,2500,1
145,69087,35,0,"*“This method of taking the drug is very common on the other side. Another proof, if we wanted one, that*","*I have never known any one more difficult to bring to the point. “You see,” murmured Mrs. Ackroyd, “it’s all*",7422,9807,2500,0
146,69087,36,0,"*Poirot nodded and seemed to lose interest. He glanced slowly round the study. “I have seen, I think, all that*","*well,” said the inspector, “it was a dry, fine night, you know. He left no prints on the terrace or*",4007,5402,2500,1
147,69087,37,0,"*I wondered which it had been. “I’ve had a very interesting afternoon,” began Caroline as I dropped into my own*","*l’Inspecteur.” The inspector still took a minute or two to understand. “I am suggesting,” said Poirot placidly, “that the fingerprints*",901,3139,2500,0
148,69087,38,0,*I began to realize that there must be something very wrong indeed somewhere. I had never seen Ackroyd so upset*,"*“But I can guess,” continued my indefatigable sister. I waited patiently. “His cousin.” “Flora Ackroyd?” I exclaimed in surprise. Flora*",1571,2806,2500,1
149,69087,39,0,"*Haven’t I discarded? Oh! Eight Bamboos.” “Mah Jong!” said Miss Ganett. Caroline was very much annoyed. “One Red Dragon,” she*","*“I’ll tell you anything, sir, anything you want to know. It’s true that I tried to listen that night. A*",6579,8639,2500,1
150,69087,40,0,*I gave evidence as to the cause of Ackroyd’s death and the probable time. The absence of Ralph Paton was*,"*She looked very searchingly at him, and after a long pause he nodded abruptly. Mrs. Ackroyd burst out into shrill*",6398,8330,2500,0
151,69087,41,0,"*“Mean much to me? Why, it’s everything. Freedom—life—no more scheming and scraping and lying——” “Lying?” said Blunt, sharply interrupting. Flora*","*Never anything out of the ordinary.” “Good, we will be colleagues then. In a minute or two I fancy Major*",3444,5510,2500,0
152,69087,42,0,"*The man whom Dr. Sheppard met had an American accent, which fitted in with that supposition. “But I was held*","*You actually thought that I might have done it?” “Let us get back to the culpable conduct of Dr. Sheppard,”*",6626,8382,2500,0
153,69087,43,0,"*“You see, me, I have been familiar with the idea for some time.” Inspector Raglan, who had only had the*","*But he turned out badly, he drank, then took to drugs. I managed to pay his passage out to Canada.*",7436,9627,2500,0
154,69087,44,0,"*asked Kent. “What have you got against me? Come on, out with it! What am I supposed to have done?”*","*Why should she lie about it?” “Ah! that is just the question. It depends on what she was doing there,*",3782,5706,2500,0
155,69087,45,0,"*_C’est compris?_” There was no time for more, for at that minute, as Poirot had prophesied, Blunt left the others*","*The total amounted to sixty pounds. “But—I can’t understand it,” cried the secretary, bewildered. Poirot asked a question. “You saw*",334,1809,2500,1
156,69087,46,0,"*If I wanted information about the papers on that desk, Mr. Raymond would have noticed anything there was to see.*","*“But what reason could it be?” “When we know that, we shall know everything. This case is very curious and*",8192,9303,2500,1
157,69087,47,0,*I think Miss Russell knows more about Mr. Ackroyd’s death than she is prepared to admit.” Caroline leaned back triumphantly*,"*The truth is what we need now.” The girl hesitated, looking at him doubtfully. “You do not trust me,” said*",4332,6486,2500,1
158,69087,48,0,"*“Any one answering that description come to the front door?” “No, sir. No one has been to the house at*",*. PATH . . . . . .. LAWN . . . . . . . . . . .*,1174,2284,2500,1
159,69087,49,0,"*With no sign of confusion, he produced it from his pocket. Poirot took the slim, green-covered book and perused the*",*The desire for money grows. He must have more—and more! He is intoxicated by the gold mine which has opened*,13,2051,2500,0
160,69087,50,0,*“You wish that?” “I do.” “You have seen what I have seen. Should not our ideas be the same?” “I’m*,"*They’re all alike. Now, you being there, doctor, you must know exactly what she did say? I’m most anxious that*",167,2598,2500,0
161,69087,51,0,*A lot of people know Hector Blunt—at least by repute. He has shot more wild animals in unlikely places than*,"*“She must have gone out and posted it last night, just before—before——” He ripped open the envelope and drew out*",7003,9186,2500,0
162,69087,52,0,*I asked cautiously. “This new engagement. Flora and Hector Blunt. Of course not such a good match as Ralph would*,"*Roger Ackroyd dictated his wishes—they agreed to them. Flora accepted a chance of liberty, money, and an enlarged horizon, Ralph,*",4226,5865,2500,0
163,69087,53,0,"*The inspector turned once more to Raymond. “You didn’t overhear any of the conversation going on, did you, sir?” “I*","*“If Ackroyd went on reading that letter as soon as I left, as he intended to do, I don’t see*",841,2965,2500,0
164,69087,54,0,"*With the utterance of the name the smile vanished from her face, and all the cordiality froze out of her*",*He was very grateful to me. He said I had the makings of a born detective in me—and a wonderful*,211,1235,2500,0
165,69087,55,0,"*“but a very slight one.” “_Précisément._ There is also this which, you will remember, I picked up in the summer-house?”*","*“I’m prostrated,” said Mrs. Ackroyd in a faint voice. “Absolutely prostrated. It’s the shock of poor Roger’s death. They say*",29,1475,2500,1
